absolute_contraction,arm,checkpoint,epsilon,layer,model,module,probe_name,relative_functional_contraction_module,source_name,source_protocol,state_rank_base,state_rank_current,state_rank_delta,source_key,artifact_probe_name,sample_count,sample_ids_sha256,source_path,module_set
15.0,offkd,320,0.1,18,qwen,mlp.up_proj,E_mathHeld,0.01642935377875137,qwen_d4_merged_state,D4.1_current_merged_state,913.0,898.0,-15.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
11.0,offkd,320,0.01,18,qwen,mlp.down_proj,E_mathHeld,0.00505514705882353,qwen_d4_merged_state,D4.1_current_merged_state,2176.0,2165.0,-11.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
17.0,offkd,320,0.025,18,qwen,mlp.down_proj,E_mathHeld,0.009066666666666667,qwen_d4_merged_state,D4.1_current_merged_state,1875.0,1858.0,-17.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
22.0,offkd,320,0.05,18,qwen,mlp.down_proj,E_mathHeld,0.014175257731958763,qwen_d4_merged_state,D4.1_current_merged_state,1552.0,1530.0,-22.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
25.0,offkd,320,0.1,18,qwen,mlp.down_proj,E_mathHeld,0.021795989537925022,qwen_d4_merged_state,D4.1_current_merged_state,1147.0,1122.0,-25.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
11.0,offkd,320,0.01,18,qwen,self_attn.v_proj,E_mmluPro,0.015089163237311385,qwen_d4_merged_state,D4.1_current_merged_state,729.0,718.0,-11.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
14.0,offkd,320,0.025,18,qwen,self_attn.v_proj,E_mmluPro,0.024475524475524476,qwen_d4_merged_state,D4.1_current_merged_state,572.0,558.0,-14.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,320,0.05,18,qwen,self_attn.v_proj,E_mmluPro,0.03480278422273782,qwen_d4_merged_state,D4.1_current_merged_state,431.0,416.0,-15.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,320,0.1,18,qwen,self_attn.v_proj,E_mmluPro,0.0539568345323741,qwen_d4_merged_state,D4.1_current_merged_state,278.0,263.0,-15.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
19.0,offkd,320,0.01,18,qwen,self_attn.o_proj,E_mmluPro,0.01291638341264446,qwen_d4_merged_state,D4.1_current_merged_state,1471.0,1452.0,-19.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
20.0,offkd,320,0.025,18,qwen,self_attn.o_proj,E_mmluPro,0.01809954751131222,qwen_d4_merged_state,D4.1_current_merged_state,1105.0,1085.0,-20.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
19.0,offkd,320,0.05,18,qwen,self_attn.o_proj,E_mmluPro,0.02345679012345679,qwen_d4_merged_state,D4.1_current_merged_state,810.0,791.0,-19.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
18.0,offkd,320,0.1,18,qwen,self_attn.o_proj,E_mmluPro,0.03474903474903475,qwen_d4_merged_state,D4.1_current_merged_state,518.0,500.0,-18.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
20.0,offkd,320,0.01,18,qwen,mlp.gate_proj,E_mmluPro,0.01199760047990402,qwen_d4_merged_state,D4.1_current_merged_state,1667.0,1647.0,-20.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
24.0,offkd,320,0.025,18,qwen,mlp.gate_proj,E_mmluPro,0.02063628546861565,qwen_d4_merged_state,D4.1_current_merged_state,1163.0,1139.0,-24.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
23.0,offkd,320,0.05,18,qwen,mlp.gate_proj,E_mmluPro,0.03146374829001368,qwen_d4_merged_state,D4.1_current_merged_state,731.0,708.0,-23.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
17.0,offkd,320,0.1,18,qwen,mlp.gate_proj,E_mmluPro,0.05198776758409786,qwen_d4_merged_state,D4.1_current_merged_state,327.0,310.0,-17.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
11.0,offkd,320,0.01,18,qwen,mlp.up_proj,E_mmluPro,0.005421389847215377,qwen_d4_merged_state,D4.1_current_merged_state,2029.0,2018.0,-11.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,320,0.025,18,qwen,mlp.up_proj,E_mmluPro,0.00906344410876133,qwen_d4_merged_state,D4.1_current_merged_state,1655.0,1640.0,-15.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
17.0,offkd,320,0.05,18,qwen,mlp.up_proj,E_mmluPro,0.01327088212334114,qwen_d4_merged_state,D4.1_current_merged_state,1281.0,1264.0,-17.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
16.0,offkd,320,0.1,18,qwen,mlp.up_proj,E_mmluPro,0.018823529411764704,qwen_d4_merged_state,D4.1_current_merged_state,850.0,834.0,-16.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
8.0,offkd,320,0.01,18,qwen,mlp.down_proj,E_mmluPro,0.0037105751391465678,qwen_d4_merged_state,D4.1_current_merged_state,2156.0,2148.0,-8.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
13.0,offkd,320,0.025,18,qwen,mlp.down_proj,E_mmluPro,0.007038440714672442,qwen_d4_merged_state,D4.1_current_merged_state,1847.0,1834.0,-13.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
16.0,offkd,320,0.05,18,qwen,mlp.down_proj,E_mmluPro,0.01053324555628703,qwen_d4_merged_state,D4.1_current_merged_state,1519.0,1503.0,-16.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
18.0,offkd,320,0.1,18,qwen,mlp.down_proj,E_mmluPro,0.01615798922800718,qwen_d4_merged_state,D4.1_current_merged_state,1114.0,1096.0,-18.0,qwen_state_module,E_ood,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
11.0,offkd,480,0.01,18,qwen,self_attn.v_proj,E_general,0.015047879616963064,qwen_d4_merged_state,D4.1_current_merged_state,731.0,720.0,-11.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
14.0,offkd,480,0.025,18,qwen,self_attn.v_proj,E_general,0.02443280977312391,qwen_d4_merged_state,D4.1_current_merged_state,573.0,559.0,-14.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,480,0.05,18,qwen,self_attn.v_proj,E_general,0.03480278422273782,qwen_d4_merged_state,D4.1_current_merged_state,431.0,416.0,-15.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,480,0.1,18,qwen,self_attn.v_proj,E_general,0.05415162454873646,qwen_d4_merged_state,D4.1_current_merged_state,277.0,262.0,-15.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
20.0,offkd,480,0.01,18,qwen,self_attn.o_proj,E_general,0.0129366106080207,qwen_d4_merged_state,D4.1_current_merged_state,1546.0,1526.0,-20.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
21.0,offkd,480,0.025,18,qwen,self_attn.o_proj,E_general,0.01770657672849916,qwen_d4_merged_state,D4.1_current_merged_state,1186.0,1165.0,-21.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
21.0,offkd,480,0.05,18,qwen,self_attn.o_proj,E_general,0.02359550561797753,qwen_d4_merged_state,D4.1_current_merged_state,890.0,869.0,-21.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
19.0,offkd,480,0.1,18,qwen,self_attn.o_proj,E_general,0.03225806451612903,qwen_d4_merged_state,D4.1_current_merged_state,589.0,570.0,-19.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
19.0,offkd,480,0.01,18,qwen,mlp.gate_proj,E_general,0.01157830591102986,qwen_d4_merged_state,D4.1_current_merged_state,1641.0,1622.0,-19.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
23.0,offkd,480,0.025,18,qwen,mlp.gate_proj,E_general,0.02030008826125331,qwen_d4_merged_state,D4.1_current_merged_state,1133.0,1110.0,-23.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
23.0,offkd,480,0.05,18,qwen,mlp.gate_proj,E_general,0.03281027104136947,qwen_d4_merged_state,D4.1_current_merged_state,701.0,678.0,-23.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
16.0,offkd,480,0.1,18,qwen,mlp.gate_proj,E_general,0.05333333333333334,qwen_d4_merged_state,D4.1_current_merged_state,300.0,284.0,-16.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
8.0,offkd,480,0.01,18,qwen,mlp.up_proj,E_general,0.003875968992248062,qwen_d4_merged_state,D4.1_current_merged_state,2064.0,2056.0,-8.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
13.0,offkd,480,0.025,18,qwen,mlp.up_proj,E_general,0.0076201641266119575,qwen_d4_merged_state,D4.1_current_merged_state,1706.0,1693.0,-13.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,480,0.05,18,qwen,mlp.up_proj,E_general,0.011160714285714286,qwen_d4_merged_state,D4.1_current_merged_state,1344.0,1329.0,-15.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,480,0.1,18,qwen,mlp.up_proj,E_general,0.016304347826086956,qwen_d4_merged_state,D4.1_current_merged_state,920.0,905.0,-15.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
11.0,offkd,480,0.01,18,qwen,mlp.down_proj,E_general,0.00502283105022831,qwen_d4_merged_state,D4.1_current_merged_state,2190.0,2179.0,-11.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
16.0,offkd,480,0.025,18,qwen,mlp.down_proj,E_general,0.008421052631578947,qwen_d4_merged_state,D4.1_current_merged_state,1900.0,1884.0,-16.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
21.0,offkd,480,0.05,18,qwen,mlp.down_proj,E_general,0.013207547169811321,qwen_d4_merged_state,D4.1_current_merged_state,1590.0,1569.0,-21.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
24.0,offkd,480,0.1,18,qwen,mlp.down_proj,E_general,0.02,qwen_d4_merged_state,D4.1_current_merged_state,1200.0,1176.0,-24.0,qwen_state_module,E_general,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
13.0,offkd,480,0.01,18,qwen,self_attn.v_proj,E_ifeval,0.022071307300509338,qwen_d4_merged_state,D4.1_current_merged_state,589.0,576.0,-13.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,480,0.025,18,qwen,self_attn.v_proj,E_ifeval,0.03712871287128713,qwen_d4_merged_state,D4.1_current_merged_state,404.0,389.0,-15.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
13.0,offkd,480,0.05,18,qwen,self_attn.v_proj,E_ifeval,0.05138339920948617,qwen_d4_merged_state,D4.1_current_merged_state,253.0,240.0,-13.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
10.0,offkd,480,0.1,18,qwen,self_attn.v_proj,E_ifeval,0.08620689655172414,qwen_d4_merged_state,D4.1_current_merged_state,116.0,106.0,-10.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
21.0,offkd,480,0.01,18,qwen,self_attn.o_proj,E_ifeval,0.015590200445434299,qwen_d4_merged_state,D4.1_current_merged_state,1347.0,1326.0,-21.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
22.0,offkd,480,0.025,18,qwen,self_attn.o_proj,E_ifeval,0.022703818369453045,qwen_d4_merged_state,D4.1_current_merged_state,969.0,947.0,-22.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
22.0,offkd,480,0.05,18,qwen,self_attn.o_proj,E_ifeval,0.03273809523809524,qwen_d4_merged_state,D4.1_current_merged_state,672.0,650.0,-22.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
20.0,offkd,480,0.1,18,qwen,self_attn.o_proj,E_ifeval,0.05167958656330749,qwen_d4_merged_state,D4.1_current_merged_state,387.0,367.0,-20.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
16.0,offkd,480,0.01,18,qwen,mlp.gate_proj,E_ifeval,0.010471204188481676,qwen_d4_merged_state,D4.1_current_merged_state,1528.0,1512.0,-16.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
18.0,offkd,480,0.025,18,qwen,mlp.gate_proj,E_ifeval,0.01791044776119403,qwen_d4_merged_state,D4.1_current_merged_state,1005.0,987.0,-18.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
17.0,offkd,480,0.05,18,qwen,mlp.gate_proj,E_ifeval,0.02910958904109589,qwen_d4_merged_state,D4.1_current_merged_state,584.0,567.0,-17.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
11.0,offkd,480,0.1,18,qwen,mlp.gate_proj,E_ifeval,0.04824561403508772,qwen_d4_merged_state,D4.1_current_merged_state,228.0,217.0,-11.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
10.0,offkd,480,0.01,18,qwen,mlp.up_proj,E_ifeval,0.005173305742369374,qwen_d4_merged_state,D4.1_current_merged_state,1933.0,1923.0,-10.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
14.0,offkd,480,0.025,18,qwen,mlp.up_proj,E_ifeval,0.009204470742932281,qwen_d4_merged_state,D4.1_current_merged_state,1521.0,1507.0,-14.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
15.0,offkd,480,0.05,18,qwen,mlp.up_proj,E_ifeval,0.013309671694764862,qwen_d4_merged_state,D4.1_current_merged_state,1127.0,1112.0,-15.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
14.0,offkd,480,0.1,18,qwen,mlp.up_proj,E_ifeval,0.02014388489208633,qwen_d4_merged_state,D4.1_current_merged_state,695.0,681.0,-14.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
20.0,offkd,480,0.01,18,qwen,mlp.down_proj,E_ifeval,0.009881422924901186,qwen_d4_merged_state,D4.1_current_merged_state,2024.0,2004.0,-20.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
28.0,offkd,480,0.025,18,qwen,mlp.down_proj,E_ifeval,0.016979987871437233,qwen_d4_merged_state,D4.1_current_merged_state,1649.0,1621.0,-28.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
33.0,offkd,480,0.05,18,qwen,mlp.down_proj,E_ifeval,0.025902668759811617,qwen_d4_merged_state,D4.1_current_merged_state,1274.0,1241.0,-33.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
35.0,offkd,480,0.1,18,qwen,mlp.down_proj,E_ifeval,0.041716328963051254,qwen_d4_merged_state,D4.1_current_merged_state,839.0,804.0,-35.0,qwen_state_module,E_if,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
18.0,offkd,480,0.01,18,qwen,self_attn.v_proj,E_mathHeld,0.026200873362445413,qwen_d4_merged_state,D4.1_current_merged_state,687.0,669.0,-18.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
22.0,offkd,480,0.025,18,qwen,self_attn.v_proj,E_mathHeld,0.04238921001926782,qwen_d4_merged_state,D4.1_current_merged_state,519.0,497.0,-22.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
24.0,offkd,480,0.05,18,qwen,self_attn.v_proj,E_mathHeld,0.0646900269541779,qwen_d4_merged_state,D4.1_current_merged_state,371.0,347.0,-24.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
21.0,offkd,480,0.1,18,qwen,self_attn.v_proj,E_mathHeld,0.09722222222222222,qwen_d4_merged_state,D4.1_current_merged_state,216.0,195.0,-21.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
17.0,offkd,480,0.01,18,qwen,self_attn.o_proj,E_mathHeld,0.01118421052631579,qwen_d4_merged_state,D4.1_current_merged_state,1520.0,1503.0,-17.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
18.0,offkd,480,0.025,18,qwen,self_attn.o_proj,E_mathHeld,0.015557476231633534,qwen_d4_merged_state,D4.1_current_merged_state,1157.0,1139.0,-18.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
18.0,offkd,480,0.05,18,qwen,self_attn.o_proj,E_mathHeld,0.020930232558139535,qwen_d4_merged_state,D4.1_current_merged_state,860.0,842.0,-18.0,qwen_state_module,E_math,,,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,equal5_non_qk
