model,arm,checkpoint,artifact_probe_name,probe_name,epsilon,layer,module_count,module_set,source_rows_complete,included_modules,excluded_modules,r_epsilon_equal5,state_rank_base_equal5_non_qk,state_rank_current_equal5_non_qk,delta_r_equal5,c_equal5,ratio_of_means_sensitivity_equal5,base_rank_modules_json_equal5_non_qk,current_rank_modules_json_equal5_non_qk,delta_r_modules_json_equal5_non_qk,c_modules_json_equal5_non_qk,c_equal5_E_general,G_equal5,module_count_eq7src,module_set_eq7src,source_rows_complete_eq7src,included_modules_eq7src,excluded_modules_eq7src,r_epsilon_equal7,state_rank_base_equal7,state_rank_current_equal7,delta_r_equal7,c_equal7,ratio_of_means_sensitivity_equal7,base_rank_modules_json_equal7,current_rank_modules_json_equal7,delta_r_modules_json_equal7,c_modules_json_equal7,equal5_minus_equal7_c,equal5_minus_equal7_delta_r,equal5_minus_equal7_r,sign_changed_c,excluded_modules_exactly_qk
qwen,opd,480,E_ood,E_mmluPro,0.05,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",928.8,954.4,928.8,-25.6,0.03224710033909862,0.02682313495389776,"{""mlp.down_proj"": 1519.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1281.0, ""self_attn.o_proj"": 810.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 1497.0, ""mlp.gate_proj"": 693.0, ""mlp.up_proj"": 1257.0, ""self_attn.o_proj"": 786.0, ""self_attn.v_proj"": 411.0}","{""mlp.down_proj"": -22.0, ""mlp.gate_proj"": -38.0, ""mlp.up_proj"": -24.0, ""self_attn.o_proj"": -24.0, ""self_attn.v_proj"": -20.0}","{""mlp.down_proj"": 0.014483212639894667, ""mlp.gate_proj"": 0.05198358413132695, ""mlp.up_proj"": 0.01873536299765808, ""self_attn.o_proj"": 0.02962962962962963, ""self_attn.v_proj"": 0.04640371229698376}",0.022517116741465372,0.009729983597633246,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,693.7142857142857,715.5714285714286,693.7142857142857,-21.857142857142858,0.05295669810078107,0.030545018965861495,"{""mlp.down_proj"": 1519.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1281.0, ""self_attn.k_proj"": 116.0, ""self_attn.o_proj"": 810.0, ""self_attn.q_proj"": 121.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 1497.0, ""mlp.gate_proj"": 693.0, ""mlp.up_proj"": 1257.0, ""self_attn.k_proj"": 108.0, ""self_attn.o_proj"": 786.0, ""self_attn.q_proj"": 104.0, ""self_attn.v_proj"": 411.0}","{""mlp.down_proj"": -22.0, ""mlp.gate_proj"": -38.0, ""mlp.up_proj"": -24.0, ""self_attn.k_proj"": -8.0, ""self_attn.o_proj"": -24.0, ""self_attn.q_proj"": -17.0, ""self_attn.v_proj"": -20.0}","{""mlp.down_proj"": 0.014483212639894667, ""mlp.gate_proj"": 0.05198358413132695, ""mlp.up_proj"": 0.01873536299765808, ""self_attn.k_proj"": 0.06896551724137931, ""self_attn.o_proj"": 0.02962962962962963, ""self_attn.q_proj"": 0.14049586776859505, ""self_attn.v_proj"": 0.04640371229698376}",-0.02070959776168245,-3.7428571428571438,235.0857142857143,False,True
qwen,opd,480,E_ood,E_mmluPro,0.1,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",594.0,617.4,594.0,-23.4,0.04924451145640487,0.03790087463556848,"{""mlp.down_proj"": 1114.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 850.0, ""self_attn.o_proj"": 518.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": 1090.0, ""mlp.gate_proj"": 299.0, ""mlp.up_proj"": 826.0, ""self_attn.o_proj"": 496.0, ""self_attn.v_proj"": 259.0}","{""mlp.down_proj"": -24.0, ""mlp.gate_proj"": -28.0, ""mlp.up_proj"": -24.0, ""self_attn.o_proj"": -22.0, ""self_attn.v_proj"": -19.0}","{""mlp.down_proj"": 0.02154398563734291, ""mlp.gate_proj"": 0.0856269113149847, ""mlp.up_proj"": 0.02823529411764706, ""self_attn.o_proj"": 0.04247104247104247, ""self_attn.v_proj"": 0.0683453237410072}",0.03481296559280135,0.014431545863603519,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,432.7142857142857,450.42857142857144,432.7142857142857,-17.714285714285715,0.06979003565567381,0.03932762448461784,"{""mlp.down_proj"": 1114.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 850.0, ""self_attn.k_proj"": 40.0, ""self_attn.o_proj"": 518.0, ""self_attn.q_proj"": 26.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": 1090.0, ""mlp.gate_proj"": 299.0, ""mlp.up_proj"": 826.0, ""self_attn.k_proj"": 38.0, ""self_attn.o_proj"": 496.0, ""self_attn.q_proj"": 21.0, ""self_attn.v_proj"": 259.0}","{""mlp.down_proj"": -24.0, ""mlp.gate_proj"": -28.0, ""mlp.up_proj"": -24.0, ""self_attn.k_proj"": -2.0, ""self_attn.o_proj"": -22.0, ""self_attn.q_proj"": -5.0, ""self_attn.v_proj"": -19.0}","{""mlp.down_proj"": 0.02154398563734291, ""mlp.gate_proj"": 0.0856269113149847, ""mlp.up_proj"": 0.02823529411764706, ""self_attn.k_proj"": 0.05, ""self_attn.o_proj"": 0.04247104247104247, ""self_attn.q_proj"": 0.19230769230769232, ""self_attn.v_proj"": 0.0683453237410072}",-0.020545524199268937,-5.685714285714283,161.28571428571428,False,True
qwen,opd,624,E_general,E_general,0.01,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1619.8,1634.4,1619.8,-14.6,0.01013178567182428,0.008932941752325094,"{""mlp.down_proj"": 2190.0, ""mlp.gate_proj"": 1641.0, ""mlp.up_proj"": 2064.0, ""self_attn.o_proj"": 1546.0, ""self_attn.v_proj"": 731.0}","{""mlp.down_proj"": 2178.0, ""mlp.gate_proj"": 1621.0, ""mlp.up_proj"": 2055.0, ""self_attn.o_proj"": 1525.0, ""self_attn.v_proj"": 720.0}","{""mlp.down_proj"": -12.0, ""mlp.gate_proj"": -20.0, ""mlp.up_proj"": -9.0, ""self_attn.o_proj"": -21.0, ""self_attn.v_proj"": -11.0}","{""mlp.down_proj"": 0.005479452054794521, ""mlp.gate_proj"": 0.01218769043266301, ""mlp.up_proj"": 0.00436046511627907, ""self_attn.o_proj"": 0.013583441138421734, ""self_attn.v_proj"": 0.015047879616963064}",0.01013178567182428,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1311.142857142857,1328.4285714285713,1311.142857142857,-17.285714285714285,0.018596785403238603,0.013012151844284284,"{""mlp.down_proj"": 2190.0, ""mlp.gate_proj"": 1641.0, ""mlp.up_proj"": 2064.0, ""self_attn.k_proj"": 400.0, ""self_attn.o_proj"": 1546.0, ""self_attn.q_proj"": 727.0, ""self_attn.v_proj"": 731.0}","{""mlp.down_proj"": 2178.0, ""mlp.gate_proj"": 1621.0, ""mlp.up_proj"": 2055.0, ""self_attn.k_proj"": 388.0, ""self_attn.o_proj"": 1525.0, ""self_attn.q_proj"": 691.0, ""self_attn.v_proj"": 720.0}","{""mlp.down_proj"": -12.0, ""mlp.gate_proj"": -20.0, ""mlp.up_proj"": -9.0, ""self_attn.k_proj"": -12.0, ""self_attn.o_proj"": -21.0, ""self_attn.q_proj"": -36.0, ""self_attn.v_proj"": -11.0}","{""mlp.down_proj"": 0.005479452054794521, ""mlp.gate_proj"": 0.01218769043266301, ""mlp.up_proj"": 0.00436046511627907, ""self_attn.k_proj"": 0.03, ""self_attn.o_proj"": 0.013583441138421734, ""self_attn.q_proj"": 0.04951856946354883, ""self_attn.v_proj"": 0.015047879616963064}",-0.008464999731414324,2.685714285714285,308.65714285714284,False,True
qwen,opd,624,E_general,E_general,0.025,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1281.2,1299.6,1281.2,-18.4,0.01642045525478441,0.01415820252385339,"{""mlp.down_proj"": 1900.0, ""mlp.gate_proj"": 1133.0, ""mlp.up_proj"": 1706.0, ""self_attn.o_proj"": 1186.0, ""self_attn.v_proj"": 573.0}","{""mlp.down_proj"": 1882.0, ""mlp.gate_proj"": 1109.0, ""mlp.up_proj"": 1693.0, ""self_attn.o_proj"": 1163.0, ""self_attn.v_proj"": 559.0}","{""mlp.down_proj"": -18.0, ""mlp.gate_proj"": -24.0, ""mlp.up_proj"": -13.0, ""self_attn.o_proj"": -23.0, ""self_attn.v_proj"": -14.0}","{""mlp.down_proj"": 0.009473684210526316, ""mlp.gate_proj"": 0.02118270079435128, ""mlp.up_proj"": 0.0076201641266119575, ""self_attn.o_proj"": 0.0193929173693086, ""self_attn.v_proj"": 0.02443280977312391}",0.01642045525478441,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,992.8571428571429,1011.2857142857143,992.8571428571429,-18.428571428571427,0.028918046592960482,0.01822291284079674,"{""mlp.down_proj"": 1900.0, ""mlp.gate_proj"": 1133.0, ""mlp.up_proj"": 1706.0, ""self_attn.k_proj"": 227.0, ""self_attn.o_proj"": 1186.0, ""self_attn.q_proj"": 354.0, ""self_attn.v_proj"": 573.0}","{""mlp.down_proj"": 1882.0, ""mlp.gate_proj"": 1109.0, ""mlp.up_proj"": 1693.0, ""self_attn.k_proj"": 217.0, ""self_attn.o_proj"": 1163.0, ""self_attn.q_proj"": 327.0, ""self_attn.v_proj"": 559.0}","{""mlp.down_proj"": -18.0, ""mlp.gate_proj"": -24.0, ""mlp.up_proj"": -13.0, ""self_attn.k_proj"": -10.0, ""self_attn.o_proj"": -23.0, ""self_attn.q_proj"": -27.0, ""self_attn.v_proj"": -14.0}","{""mlp.down_proj"": 0.009473684210526316, ""mlp.gate_proj"": 0.02118270079435128, ""mlp.up_proj"": 0.0076201641266119575, ""self_attn.k_proj"": 0.04405286343612335, ""self_attn.o_proj"": 0.0193929173693086, ""self_attn.q_proj"": 0.07627118644067797, ""self_attn.v_proj"": 0.02443280977312391}",-0.012497591338176073,0.02857142857142847,288.34285714285716,False,True
qwen,opd,624,E_general,E_general,0.05,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",971.0,991.2,971.0,-20.2,0.024565718824490698,0.02037933817594839,"{""mlp.down_proj"": 1590.0, ""mlp.gate_proj"": 701.0, ""mlp.up_proj"": 1344.0, ""self_attn.o_proj"": 890.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 1567.0, ""mlp.gate_proj"": 677.0, ""mlp.up_proj"": 1329.0, ""self_attn.o_proj"": 867.0, ""self_attn.v_proj"": 415.0}","{""mlp.down_proj"": -23.0, ""mlp.gate_proj"": -24.0, ""mlp.up_proj"": -15.0, ""self_attn.o_proj"": -23.0, ""self_attn.v_proj"": -16.0}","{""mlp.down_proj"": 0.014465408805031447, ""mlp.gate_proj"": 0.034236804564907276, ""mlp.up_proj"": 0.011160714285714286, ""self_attn.o_proj"": 0.025842696629213482, ""self_attn.v_proj"": 0.037122969837587005}",0.024565718824490698,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,727.0,744.7142857142857,727.0,-17.714285714285715,0.04226951541263312,0.02378668712833295,"{""mlp.down_proj"": 1590.0, ""mlp.gate_proj"": 701.0, ""mlp.up_proj"": 1344.0, ""self_attn.k_proj"": 113.0, ""self_attn.o_proj"": 890.0, ""self_attn.q_proj"": 144.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 1567.0, ""mlp.gate_proj"": 677.0, ""mlp.up_proj"": 1329.0, ""self_attn.k_proj"": 106.0, ""self_attn.o_proj"": 867.0, ""self_attn.q_proj"": 128.0, ""self_attn.v_proj"": 415.0}","{""mlp.down_proj"": -23.0, ""mlp.gate_proj"": -24.0, ""mlp.up_proj"": -15.0, ""self_attn.k_proj"": -7.0, ""self_attn.o_proj"": -23.0, ""self_attn.q_proj"": -16.0, ""self_attn.v_proj"": -16.0}","{""mlp.down_proj"": 0.014465408805031447, ""mlp.gate_proj"": 0.034236804564907276, ""mlp.up_proj"": 0.011160714285714286, ""self_attn.k_proj"": 0.061946902654867256, ""self_attn.o_proj"": 0.025842696629213482, ""self_attn.q_proj"": 0.1111111111111111, ""self_attn.v_proj"": 0.037122969837587005}",-0.017703796588142424,-2.485714285714284,244.0,False,True
qwen,opd,624,E_general,E_general,0.1,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",638.0,657.2,638.0,-19.2,0.03777264916357963,0.02921485088253202,"{""mlp.down_proj"": 1200.0, ""mlp.gate_proj"": 300.0, ""mlp.up_proj"": 920.0, ""self_attn.o_proj"": 589.0, ""self_attn.v_proj"": 277.0}","{""mlp.down_proj"": 1174.0, ""mlp.gate_proj"": 282.0, ""mlp.up_proj"": 904.0, ""self_attn.o_proj"": 568.0, ""self_attn.v_proj"": 262.0}","{""mlp.down_proj"": -26.0, ""mlp.gate_proj"": -18.0, ""mlp.up_proj"": -16.0, ""self_attn.o_proj"": -21.0, ""self_attn.v_proj"": -15.0}","{""mlp.down_proj"": 0.021666666666666667, ""mlp.gate_proj"": 0.06, ""mlp.up_proj"": 0.017391304347826087, ""self_attn.o_proj"": 0.035653650254668934, ""self_attn.v_proj"": 0.05415162454873646}",0.03777264916357963,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,464.85714285714283,479.7142857142857,464.85714285714283,-14.857142857142858,0.059614496322303805,0.03097081596188214,"{""mlp.down_proj"": 1200.0, ""mlp.gate_proj"": 300.0, ""mlp.up_proj"": 920.0, ""self_attn.k_proj"": 39.0, ""self_attn.o_proj"": 589.0, ""self_attn.q_proj"": 33.0, ""self_attn.v_proj"": 277.0}","{""mlp.down_proj"": 1174.0, ""mlp.gate_proj"": 282.0, ""mlp.up_proj"": 904.0, ""self_attn.k_proj"": 36.0, ""self_attn.o_proj"": 568.0, ""self_attn.q_proj"": 28.0, ""self_attn.v_proj"": 262.0}","{""mlp.down_proj"": -26.0, ""mlp.gate_proj"": -18.0, ""mlp.up_proj"": -16.0, ""self_attn.k_proj"": -3.0, ""self_attn.o_proj"": -21.0, ""self_attn.q_proj"": -5.0, ""self_attn.v_proj"": -15.0}","{""mlp.down_proj"": 0.021666666666666667, ""mlp.gate_proj"": 0.06, ""mlp.up_proj"": 0.017391304347826087, ""self_attn.k_proj"": 0.07692307692307693, ""self_attn.o_proj"": 0.035653650254668934, ""self_attn.q_proj"": 0.15151515151515152, ""self_attn.v_proj"": 0.05415162454873646}",-0.021841847158724177,-4.342857142857142,173.14285714285717,False,True
qwen,opd,624,E_if,E_ifeval,0.01,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1455.8,1484.2,1455.8,-28.4,0.022352987529123174,0.01913488748147156,"{""mlp.down_proj"": 2024.0, ""mlp.gate_proj"": 1528.0, ""mlp.up_proj"": 1933.0, ""self_attn.o_proj"": 1347.0, ""self_attn.v_proj"": 589.0}","{""mlp.down_proj"": 1993.0, ""mlp.gate_proj"": 1489.0, ""mlp.up_proj"": 1913.0, ""self_attn.o_proj"": 1318.0, ""self_attn.v_proj"": 566.0}","{""mlp.down_proj"": -31.0, ""mlp.gate_proj"": -39.0, ""mlp.up_proj"": -20.0, ""self_attn.o_proj"": -29.0, ""self_attn.v_proj"": -23.0}","{""mlp.down_proj"": 0.015316205533596838, ""mlp.gate_proj"": 0.025523560209424083, ""mlp.up_proj"": 0.010346611484738748, ""self_attn.o_proj"": 0.021529324424647365, ""self_attn.v_proj"": 0.03904923599320883}",0.01013178567182428,0.012221201857298894,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1144.7142857142858,1174.0,1144.7142857142858,-29.285714285714285,0.03840581233205971,0.024945242151374974,"{""mlp.down_proj"": 2024.0, ""mlp.gate_proj"": 1528.0, ""mlp.up_proj"": 1933.0, ""self_attn.k_proj"": 273.0, ""self_attn.o_proj"": 1347.0, ""self_attn.q_proj"": 524.0, ""self_attn.v_proj"": 589.0}","{""mlp.down_proj"": 1993.0, ""mlp.gate_proj"": 1489.0, ""mlp.up_proj"": 1913.0, ""self_attn.k_proj"": 252.0, ""self_attn.o_proj"": 1318.0, ""self_attn.q_proj"": 482.0, ""self_attn.v_proj"": 566.0}","{""mlp.down_proj"": -31.0, ""mlp.gate_proj"": -39.0, ""mlp.up_proj"": -20.0, ""self_attn.k_proj"": -21.0, ""self_attn.o_proj"": -29.0, ""self_attn.q_proj"": -42.0, ""self_attn.v_proj"": -23.0}","{""mlp.down_proj"": 0.015316205533596838, ""mlp.gate_proj"": 0.025523560209424083, ""mlp.up_proj"": 0.010346611484738748, ""self_attn.k_proj"": 0.07692307692307693, ""self_attn.o_proj"": 0.021529324424647365, ""self_attn.q_proj"": 0.08015267175572519, ""self_attn.v_proj"": 0.03904923599320883}",-0.016052824802936537,0.8857142857142861,311.0857142857142,False,True
qwen,opd,624,E_if,E_ifeval,0.025,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1076.2,1109.6,1076.2,-33.4,0.03575948742639463,0.030100937274693464,"{""mlp.down_proj"": 1649.0, ""mlp.gate_proj"": 1005.0, ""mlp.up_proj"": 1521.0, ""self_attn.o_proj"": 969.0, ""self_attn.v_proj"": 404.0}","{""mlp.down_proj"": 1606.0, ""mlp.gate_proj"": 962.0, ""mlp.up_proj"": 1495.0, ""self_attn.o_proj"": 939.0, ""self_attn.v_proj"": 379.0}","{""mlp.down_proj"": -43.0, ""mlp.gate_proj"": -43.0, ""mlp.up_proj"": -26.0, ""self_attn.o_proj"": -30.0, ""self_attn.v_proj"": -25.0}","{""mlp.down_proj"": 0.02607640994542147, ""mlp.gate_proj"": 0.042786069651741296, ""mlp.up_proj"": 0.017094017094017096, ""self_attn.o_proj"": 0.030959752321981424, ""self_attn.v_proj"": 0.06188118811881188}",0.01642045525478441,0.019339032171610218,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,810.7142857142857,840.0,810.7142857142857,-29.285714285714285,0.057729388417560736,0.03486394557823135,"{""mlp.down_proj"": 1649.0, ""mlp.gate_proj"": 1005.0, ""mlp.up_proj"": 1521.0, ""self_attn.k_proj"": 123.0, ""self_attn.o_proj"": 969.0, ""self_attn.q_proj"": 209.0, ""self_attn.v_proj"": 404.0}","{""mlp.down_proj"": 1606.0, ""mlp.gate_proj"": 962.0, ""mlp.up_proj"": 1495.0, ""self_attn.k_proj"": 110.0, ""self_attn.o_proj"": 939.0, ""self_attn.q_proj"": 184.0, ""self_attn.v_proj"": 379.0}","{""mlp.down_proj"": -43.0, ""mlp.gate_proj"": -43.0, ""mlp.up_proj"": -26.0, ""self_attn.k_proj"": -13.0, ""self_attn.o_proj"": -30.0, ""self_attn.q_proj"": -25.0, ""self_attn.v_proj"": -25.0}","{""mlp.down_proj"": 0.02607640994542147, ""mlp.gate_proj"": 0.042786069651741296, ""mlp.up_proj"": 0.017094017094017096, ""self_attn.k_proj"": 0.10569105691056911, ""self_attn.o_proj"": 0.030959752321981424, ""self_attn.q_proj"": 0.11961722488038277, ""self_attn.v_proj"": 0.06188118811881188}",-0.021969900991166108,-4.114285714285714,265.4857142857144,False,True
qwen,opd,624,E_if,E_ifeval,0.05,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",747.8,782.0,747.8,-34.2,0.053321620769825474,0.0437340153452686,"{""mlp.down_proj"": 1274.0, ""mlp.gate_proj"": 584.0, ""mlp.up_proj"": 1127.0, ""self_attn.o_proj"": 672.0, ""self_attn.v_proj"": 253.0}","{""mlp.down_proj"": 1223.0, ""mlp.gate_proj"": 545.0, ""mlp.up_proj"": 1098.0, ""self_attn.o_proj"": 643.0, ""self_attn.v_proj"": 230.0}","{""mlp.down_proj"": -51.0, ""mlp.gate_proj"": -39.0, ""mlp.up_proj"": -29.0, ""self_attn.o_proj"": -29.0, ""self_attn.v_proj"": -23.0}","{""mlp.down_proj"": 0.040031397174254316, ""mlp.gate_proj"": 0.06678082191780822, ""mlp.up_proj"": 0.025732031943212066, ""self_attn.o_proj"": 0.043154761904761904, ""self_attn.v_proj"": 0.09090909090909091}",0.024565718824490698,0.028755901945334776,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,548.8571428571429,575.7142857142857,548.8571428571429,-26.857142857142858,0.07767870871314066,0.04665012406947877,"{""mlp.down_proj"": 1274.0, ""mlp.gate_proj"": 584.0, ""mlp.up_proj"": 1127.0, ""self_attn.k_proj"": 50.0, ""self_attn.o_proj"": 672.0, ""self_attn.q_proj"": 70.0, ""self_attn.v_proj"": 253.0}","{""mlp.down_proj"": 1223.0, ""mlp.gate_proj"": 545.0, ""mlp.up_proj"": 1098.0, ""self_attn.k_proj"": 44.0, ""self_attn.o_proj"": 643.0, ""self_attn.q_proj"": 59.0, ""self_attn.v_proj"": 230.0}","{""mlp.down_proj"": -51.0, ""mlp.gate_proj"": -39.0, ""mlp.up_proj"": -29.0, ""self_attn.k_proj"": -6.0, ""self_attn.o_proj"": -29.0, ""self_attn.q_proj"": -11.0, ""self_attn.v_proj"": -23.0}","{""mlp.down_proj"": 0.040031397174254316, ""mlp.gate_proj"": 0.06678082191780822, ""mlp.up_proj"": 0.025732031943212066, ""self_attn.k_proj"": 0.12, ""self_attn.o_proj"": 0.043154761904761904, ""self_attn.q_proj"": 0.15714285714285714, ""self_attn.v_proj"": 0.09090909090909091}",-0.024357087943315182,-7.342857142857145,198.94285714285706,False,True
qwen,opd,624,E_if,E_ifeval,0.1,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",424.0,453.0,424.0,-29.0,0.08316994955462763,0.0640176600441501,"{""mlp.down_proj"": 839.0, ""mlp.gate_proj"": 228.0, ""mlp.up_proj"": 695.0, ""self_attn.o_proj"": 387.0, ""self_attn.v_proj"": 116.0}","{""mlp.down_proj"": 786.0, ""mlp.gate_proj"": 204.0, ""mlp.up_proj"": 668.0, ""self_attn.o_proj"": 363.0, ""self_attn.v_proj"": 99.0}","{""mlp.down_proj"": -53.0, ""mlp.gate_proj"": -24.0, ""mlp.up_proj"": -27.0, ""self_attn.o_proj"": -24.0, ""self_attn.v_proj"": -17.0}","{""mlp.down_proj"": 0.0631704410011919, ""mlp.gate_proj"": 0.10526315789473684, ""mlp.up_proj"": 0.03884892086330935, ""self_attn.o_proj"": 0.06201550387596899, ""self_attn.v_proj"": 0.14655172413793102}",0.03777264916357963,0.045397300391048,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,306.0,327.42857142857144,306.0,-21.428571428571427,0.11216684708447426,0.06544502617801051,"{""mlp.down_proj"": 839.0, ""mlp.gate_proj"": 228.0, ""mlp.up_proj"": 695.0, ""self_attn.k_proj"": 16.0, ""self_attn.o_proj"": 387.0, ""self_attn.q_proj"": 11.0, ""self_attn.v_proj"": 116.0}","{""mlp.down_proj"": 786.0, ""mlp.gate_proj"": 204.0, ""mlp.up_proj"": 668.0, ""self_attn.k_proj"": 13.0, ""self_attn.o_proj"": 363.0, ""self_attn.q_proj"": 9.0, ""self_attn.v_proj"": 99.0}","{""mlp.down_proj"": -53.0, ""mlp.gate_proj"": -24.0, ""mlp.up_proj"": -27.0, ""self_attn.k_proj"": -3.0, ""self_attn.o_proj"": -24.0, ""self_attn.q_proj"": -2.0, ""self_attn.v_proj"": -17.0}","{""mlp.down_proj"": 0.0631704410011919, ""mlp.gate_proj"": 0.10526315789473684, ""mlp.up_proj"": 0.03884892086330935, ""self_attn.k_proj"": 0.1875, ""self_attn.o_proj"": 0.06201550387596899, ""self_attn.q_proj"": 0.18181818181818182, ""self_attn.v_proj"": 0.14655172413793102}",-0.028996897529846632,-7.571428571428573,118.0,False,True
