arm,base_r_epsilon,delta_from_base,epsilon,layer,module,n_samples,probe,r_epsilon,step,track
frozen_self,1362,0,0.1,14,mlp.down_proj,128,E_general,1362,5,per_checkpoint
frozen_self,851,-2,0.01,21,self_attn.q_proj,128,E_general,849,5,per_checkpoint
frozen_self,444,-1,0.025,21,self_attn.q_proj,128,E_general,443,5,per_checkpoint
frozen_self,185,-1,0.05,21,self_attn.q_proj,128,E_general,184,5,per_checkpoint
frozen_self,40,-1,0.1,21,self_attn.q_proj,128,E_general,39,5,per_checkpoint
frozen_self,435,0,0.01,21,self_attn.k_proj,128,E_general,435,5,per_checkpoint
frozen_self,253,-1,0.025,21,self_attn.k_proj,128,E_general,252,5,per_checkpoint
frozen_self,119,0,0.05,21,self_attn.k_proj,128,E_general,119,5,per_checkpoint
frozen_self,40,-1,0.1,21,self_attn.k_proj,128,E_general,39,5,per_checkpoint
frozen_self,813,0,0.01,21,self_attn.v_proj,128,E_general,813,5,per_checkpoint
frozen_self,689,-1,0.025,21,self_attn.v_proj,128,E_general,688,5,per_checkpoint
frozen_self,564,-1,0.05,21,self_attn.v_proj,128,E_general,563,5,per_checkpoint
frozen_self,413,0,0.1,21,self_attn.v_proj,128,E_general,413,5,per_checkpoint
frozen_self,1500,-5,0.01,21,self_attn.o_proj,128,E_general,1495,5,per_checkpoint
frozen_self,1137,-4,0.025,21,self_attn.o_proj,128,E_general,1133,5,per_checkpoint
frozen_self,844,-4,0.05,21,self_attn.o_proj,128,E_general,840,5,per_checkpoint
frozen_self,548,-3,0.1,21,self_attn.o_proj,128,E_general,545,5,per_checkpoint
frozen_self,1927,-3,0.01,21,mlp.gate_proj,128,E_general,1924,5,per_checkpoint
frozen_self,1362,-4,0.025,21,mlp.gate_proj,128,E_general,1358,5,per_checkpoint
frozen_self,887,-4,0.05,21,mlp.gate_proj,128,E_general,883,5,per_checkpoint
frozen_self,430,-3,0.1,21,mlp.gate_proj,128,E_general,427,5,per_checkpoint
frozen_self,2321,-1,0.01,21,mlp.up_proj,128,E_general,2320,5,per_checkpoint
frozen_self,1864,-3,0.025,21,mlp.up_proj,128,E_general,1861,5,per_checkpoint
frozen_self,1431,-2,0.05,21,mlp.up_proj,128,E_general,1429,5,per_checkpoint
frozen_self,951,-3,0.1,21,mlp.up_proj,128,E_general,948,5,per_checkpoint
frozen_self,2486,-1,0.01,21,mlp.down_proj,128,E_general,2485,5,per_checkpoint
frozen_self,2104,-2,0.025,21,mlp.down_proj,128,E_general,2102,5,per_checkpoint
frozen_self,1721,-2,0.05,21,mlp.down_proj,128,E_general,1719,5,per_checkpoint
frozen_self,1265,-2,0.1,21,mlp.down_proj,128,E_general,1263,5,per_checkpoint
frozen_self,203,3,0.01,7,self_attn.q_proj,32,S_math,206,20,per_checkpoint
frozen_self,83,2,0.025,7,self_attn.q_proj,32,S_math,85,20,per_checkpoint
frozen_self,32,0,0.05,7,self_attn.q_proj,32,S_math,32,20,per_checkpoint
frozen_self,8,0,0.1,7,self_attn.q_proj,32,S_math,8,20,per_checkpoint
frozen_self,151,2,0.01,7,self_attn.k_proj,32,S_math,153,20,per_checkpoint
frozen_self,68,2,0.025,7,self_attn.k_proj,32,S_math,70,20,per_checkpoint
frozen_self,29,1,0.05,7,self_attn.k_proj,32,S_math,30,20,per_checkpoint
frozen_self,8,0,0.1,7,self_attn.k_proj,32,S_math,8,20,per_checkpoint
frozen_self,492,0,0.01,7,self_attn.v_proj,32,S_math,492,20,per_checkpoint
frozen_self,346,0,0.025,7,self_attn.v_proj,32,S_math,346,20,per_checkpoint
frozen_self,240,0,0.05,7,self_attn.v_proj,32,S_math,240,20,per_checkpoint
frozen_self,146,0,0.1,7,self_attn.v_proj,32,S_math,146,20,per_checkpoint
frozen_self,623,-7,0.01,7,self_attn.o_proj,32,S_math,616,20,per_checkpoint
frozen_self,395,-5,0.025,7,self_attn.o_proj,32,S_math,390,20,per_checkpoint
frozen_self,250,-4,0.05,7,self_attn.o_proj,32,S_math,246,20,per_checkpoint
frozen_self,134,-2,0.1,7,self_attn.o_proj,32,S_math,132,20,per_checkpoint
frozen_self,580,8,0.01,7,mlp.gate_proj,32,S_math,588,20,per_checkpoint
frozen_self,313,7,0.025,7,mlp.gate_proj,32,S_math,320,20,per_checkpoint
frozen_self,157,6,0.05,7,mlp.gate_proj,32,S_math,163,20,per_checkpoint
frozen_self,54,4,0.1,7,mlp.gate_proj,32,S_math,58,20,per_checkpoint
frozen_self,978,0,0.01,7,mlp.up_proj,32,S_math,978,20,per_checkpoint
frozen_self,649,0,0.025,7,mlp.up_proj,32,S_math,649,20,per_checkpoint
frozen_self,425,1,0.05,7,mlp.up_proj,32,S_math,426,20,per_checkpoint
frozen_self,238,1,0.1,7,mlp.up_proj,32,S_math,239,20,per_checkpoint
frozen_self,1221,5,0.01,7,mlp.down_proj,32,S_math,1226,20,per_checkpoint
frozen_self,866,5,0.025,7,mlp.down_proj,32,S_math,871,20,per_checkpoint
frozen_self,610,5,0.05,7,mlp.down_proj,32,S_math,615,20,per_checkpoint
frozen_self,377,5,0.1,7,mlp.down_proj,32,S_math,382,20,per_checkpoint
frozen_self,295,9,0.01,14,self_attn.q_proj,32,S_math,304,20,per_checkpoint
frozen_self,138,5,0.025,14,self_attn.q_proj,32,S_math,143,20,per_checkpoint
frozen_self,65,3,0.05,14,self_attn.q_proj,32,S_math,68,20,per_checkpoint
frozen_self,26,0,0.1,14,self_attn.q_proj,32,S_math,26,20,per_checkpoint
frozen_self,186,6,0.01,14,self_attn.k_proj,32,S_math,192,20,per_checkpoint
frozen_self,94,5,0.025,14,self_attn.k_proj,32,S_math,99,20,per_checkpoint
frozen_self,49,2,0.05,14,self_attn.k_proj,32,S_math,51,20,per_checkpoint
frozen_self,19,0,0.1,14,self_attn.k_proj,32,S_math,19,20,per_checkpoint
frozen_self,659,-1,0.01,14,self_attn.v_proj,32,S_math,658,20,per_checkpoint
frozen_self,498,-1,0.025,14,self_attn.v_proj,32,S_math,497,20,per_checkpoint
frozen_self,365,1,0.05,14,self_attn.v_proj,32,S_math,366,20,per_checkpoint
frozen_self,237,1,0.1,14,self_attn.v_proj,32,S_math,238,20,per_checkpoint
frozen_self,743,-5,0.01,14,self_attn.o_proj,32,S_math,738,20,per_checkpoint
frozen_self,477,-6,0.025,14,self_attn.o_proj,32,S_math,471,20,per_checkpoint
frozen_self,307,-5,0.05,14,self_attn.o_proj,32,S_math,302,20,per_checkpoint
frozen_self,172,-5,0.1,14,self_attn.o_proj,32,S_math,167,20,per_checkpoint
frozen_self,604,-16,0.01,14,mlp.gate_proj,32,S_math,588,20,per_checkpoint
frozen_self,295,-11,0.025,14,mlp.gate_proj,32,S_math,284,20,per_checkpoint
frozen_self,132,-7,0.05,14,mlp.gate_proj,32,S_math,125,20,per_checkpoint
frozen_self,37,-2,0.1,14,mlp.gate_proj,32,S_math,35,20,per_checkpoint
frozen_self,1193,-6,0.01,14,mlp.up_proj,32,S_math,1187,20,per_checkpoint
frozen_self,783,-7,0.025,14,mlp.up_proj,32,S_math,776,20,per_checkpoint
frozen_self,505,-7,0.05,14,mlp.up_proj,32,S_math,498,20,per_checkpoint
frozen_self,275,-5,0.1,14,mlp.up_proj,32,S_math,270,20,per_checkpoint
frozen_self,1423,9,0.01,14,mlp.down_proj,32,S_math,1432,20,per_checkpoint
frozen_self,1011,7,0.025,14,mlp.down_proj,32,S_math,1018,20,per_checkpoint
frozen_self,711,6,0.05,14,mlp.down_proj,32,S_math,717,20,per_checkpoint
frozen_self,440,6,0.1,14,mlp.down_proj,32,S_math,446,20,per_checkpoint
frozen_self,261,0,0.01,21,self_attn.q_proj,32,S_math,261,20,per_checkpoint
frozen_self,119,1,0.025,21,self_attn.q_proj,32,S_math,120,20,per_checkpoint
frozen_self,53,0,0.05,21,self_attn.q_proj,32,S_math,53,20,per_checkpoint
frozen_self,17,-1,0.1,21,self_attn.q_proj,32,S_math,16,20,per_checkpoint
frozen_self,166,3,0.01,21,self_attn.k_proj,32,S_math,169,20,per_checkpoint
frozen_self,75,2,0.025,21,self_attn.k_proj,32,S_math,77,20,per_checkpoint
frozen_self,35,1,0.05,21,self_attn.k_proj,32,S_math,36,20,per_checkpoint
frozen_self,12,0,0.1,21,self_attn.k_proj,32,S_math,12,20,per_checkpoint
frozen_self,554,-14,0.01,21,self_attn.v_proj,32,S_math,540,20,per_checkpoint
frozen_self,400,-14,0.025,21,self_attn.v_proj,32,S_math,386,20,per_checkpoint
frozen_self,285,-12,0.05,21,self_attn.v_proj,32,S_math,273,20,per_checkpoint
frozen_self,180,-9,0.1,21,self_attn.v_proj,32,S_math,171,20,per_checkpoint
frozen_self,588,-16,0.01,21,self_attn.o_proj,32,S_math,572,20,per_checkpoint
frozen_self,379,-12,0.025,21,self_attn.o_proj,32,S_math,367,20,per_checkpoint
frozen_self,247,-9,0.05,21,self_attn.o_proj,32,S_math,238,20,per_checkpoint
frozen_self,143,-6,0.1,21,self_attn.o_proj,32,S_math,137,20,per_checkpoint
frozen_self,796,-71,0.01,21,mlp.gate_proj,32,S_math,725,20,per_checkpoint
frozen_self,458,-52,0.025,21,mlp.gate_proj,32,S_math,406,20,per_checkpoint
frozen_self,254,-37,0.05,21,mlp.gate_proj,32,S_math,217,20,per_checkpoint
frozen_self,110,-22,0.1,21,mlp.gate_proj,32,S_math,88,20,per_checkpoint
frozen_self,1118,-58,0.01,21,mlp.up_proj,32,S_math,1060,20,per_checkpoint
frozen_self,730,-46,0.025,21,mlp.up_proj,32,S_math,684,20,per_checkpoint
frozen_self,473,-34,0.05,21,mlp.up_proj,32,S_math,439,20,per_checkpoint
frozen_self,263,-23,0.1,21,mlp.up_proj,32,S_math,240,20,per_checkpoint
frozen_self,1278,-54,0.01,21,mlp.down_proj,32,S_math,1224,20,per_checkpoint
frozen_self,883,-44,0.025,21,mlp.down_proj,32,S_math,839,20,per_checkpoint
frozen_self,607,-34,0.05,21,mlp.down_proj,32,S_math,573,20,per_checkpoint
frozen_self,367,-23,0.1,21,mlp.down_proj,32,S_math,344,20,per_checkpoint
frozen_self,321,1,0.01,7,self_attn.q_proj,32,E_math,322,20,per_checkpoint
frozen_self,153,1,0.025,7,self_attn.q_proj,32,E_math,154,20,per_checkpoint
frozen_self,65,0,0.05,7,self_attn.q_proj,32,E_math,65,20,per_checkpoint
frozen_self,17,1,0.1,7,self_attn.q_proj,32,E_math,18,20,per_checkpoint
frozen_self,233,0,0.01,7,self_attn.k_proj,32,E_math,233,20,per_checkpoint
frozen_self,120,0,0.025,7,self_attn.k_proj,32,E_math,120,20,per_checkpoint
frozen_self,58,0,0.05,7,self_attn.k_proj,32,E_math,58,20,per_checkpoint
frozen_self,20,0,0.1,7,self_attn.k_proj,32,E_math,20,20,per_checkpoint
frozen_self,554,0,0.01,7,self_attn.v_proj,32,E_math,554,20,per_checkpoint
frozen_self,410,0,0.025,7,self_attn.v_proj,32,E_math,410,20,per_checkpoint
frozen_self,296,0,0.05,7,self_attn.v_proj,32,E_math,296,20,per_checkpoint
frozen_self,187,0,0.1,7,self_attn.v_proj,32,E_math,187,20,per_checkpoint
frozen_self,715,-2,0.01,7,self_attn.o_proj,32,E_math,713,20,per_checkpoint
frozen_self,495,-2,0.025,7,self_attn.o_proj,32,E_math,493,20,per_checkpoint
frozen_self,341,-2,0.05,7,self_attn.o_proj,32,E_math,339,20,per_checkpoint
frozen_self,205,-1,0.1,7,self_attn.o_proj,32,E_math,204,20,per_checkpoint
frozen_self,707,2,0.01,7,mlp.gate_proj,32,E_math,709,20,per_checkpoint
frozen_self,437,1,0.025,7,mlp.gate_proj,32,E_math,438,20,per_checkpoint
frozen_self,249,1,0.05,7,mlp.gate_proj,32,E_math,250,20,per_checkpoint
frozen_self,103,0,0.1,7,mlp.gate_proj,32,E_math,103,20,per_checkpoint
frozen_self,1010,0,0.01,7,mlp.up_proj,32,E_math,1010,20,per_checkpoint
frozen_self,747,0,0.025,7,mlp.up_proj,32,E_math,747,20,per_checkpoint
frozen_self,536,1,0.05,7,mlp.up_proj,32,E_math,537,20,per_checkpoint
frozen_self,331,0,0.1,7,mlp.up_proj,32,E_math,331,20,per_checkpoint
frozen_self,1232,0,0.01,7,mlp.down_proj,32,E_math,1232,20,per_checkpoint
frozen_self,969,0,0.025,7,mlp.down_proj,32,E_math,969,20,per_checkpoint
frozen_self,752,0,0.05,7,mlp.down_proj,32,E_math,752,20,per_checkpoint
frozen_self,526,0,0.1,7,mlp.down_proj,32,E_math,526,20,per_checkpoint
frozen_self,391,-4,0.01,14,self_attn.q_proj,32,E_math,387,20,per_checkpoint
frozen_self,208,-3,0.025,14,self_attn.q_proj,32,E_math,205,20,per_checkpoint
frozen_self,103,-2,0.05,14,self_attn.q_proj,32,E_math,101,20,per_checkpoint
frozen_self,38,0,0.1,14,self_attn.q_proj,32,E_math,38,20,per_checkpoint
frozen_self,263,-2,0.01,14,self_attn.k_proj,32,E_math,261,20,per_checkpoint
frozen_self,150,-1,0.025,14,self_attn.k_proj,32,E_math,149,20,per_checkpoint
frozen_self,84,-1,0.05,14,self_attn.k_proj,32,E_math,83,20,per_checkpoint
frozen_self,38,-1,0.1,14,self_attn.k_proj,32,E_math,37,20,per_checkpoint
frozen_self,659,-3,0.01,14,self_attn.v_proj,32,E_math,656,20,per_checkpoint
frozen_self,517,-3,0.025,14,self_attn.v_proj,32,E_math,514,20,per_checkpoint
frozen_self,397,-3,0.05,14,self_attn.v_proj,32,E_math,394,20,per_checkpoint
frozen_self,273,-2,0.1,14,self_attn.v_proj,32,E_math,271,20,per_checkpoint
frozen_self,848,-11,0.01,14,self_attn.o_proj,32,E_math,837,20,per_checkpoint
frozen_self,618,-10,0.025,14,self_attn.o_proj,32,E_math,608,20,per_checkpoint
frozen_self,447,-9,0.05,14,self_attn.o_proj,32,E_math,438,20,per_checkpoint
frozen_self,289,-8,0.1,14,self_attn.o_proj,32,E_math,281,20,per_checkpoint
frozen_self,588,-12,0.01,14,mlp.gate_proj,32,E_math,576,20,per_checkpoint
frozen_self,322,-10,0.025,14,mlp.gate_proj,32,E_math,312,20,per_checkpoint
frozen_self,158,-7,0.05,14,mlp.gate_proj,32,E_math,151,20,per_checkpoint
frozen_self,49,-4,0.1,14,mlp.gate_proj,32,E_math,45,20,per_checkpoint
frozen_self,1024,-8,0.01,14,mlp.up_proj,32,E_math,1016,20,per_checkpoint
frozen_self,752,-8,0.025,14,mlp.up_proj,32,E_math,744,20,per_checkpoint
frozen_self,535,-7,0.05,14,mlp.up_proj,32,E_math,528,20,per_checkpoint
frozen_self,326,-6,0.1,14,mlp.up_proj,32,E_math,320,20,per_checkpoint
frozen_self,1191,-7,0.01,14,mlp.down_proj,32,E_math,1184,20,per_checkpoint
frozen_self,928,-8,0.025,14,mlp.down_proj,32,E_math,920,20,per_checkpoint
frozen_self,711,-8,0.05,14,mlp.down_proj,32,E_math,703,20,per_checkpoint
frozen_self,489,-8,0.1,14,mlp.down_proj,32,E_math,481,20,per_checkpoint
frozen_self,396,-17,0.01,21,self_attn.q_proj,32,E_math,379,20,per_checkpoint
frozen_self,207,-11,0.025,21,self_attn.q_proj,32,E_math,196,20,per_checkpoint
frozen_self,97,-6,0.05,21,self_attn.q_proj,32,E_math,91,20,per_checkpoint
frozen_self,29,-3,0.1,21,self_attn.q_proj,32,E_math,26,20,per_checkpoint
frozen_self,274,-9,0.01,21,self_attn.k_proj,32,E_math,265,20,per_checkpoint
frozen_self,151,-6,0.025,21,self_attn.k_proj,32,E_math,145,20,per_checkpoint
frozen_self,77,-4,0.05,21,self_attn.k_proj,32,E_math,73,20,per_checkpoint
frozen_self,29,-1,0.1,21,self_attn.k_proj,32,E_math,28,20,per_checkpoint
frozen_self,578,-12,0.01,21,self_attn.v_proj,32,E_math,566,20,per_checkpoint
frozen_self,438,-12,0.025,21,self_attn.v_proj,32,E_math,426,20,per_checkpoint
frozen_self,327,-11,0.05,21,self_attn.v_proj,32,E_math,316,20,per_checkpoint
frozen_self,218,-8,0.1,21,self_attn.v_proj,32,E_math,210,20,per_checkpoint
frozen_self,702,-19,0.01,21,self_attn.o_proj,32,E_math,683,20,per_checkpoint
frozen_self,493,-17,0.025,21,self_attn.o_proj,32,E_math,476,20,per_checkpoint
frozen_self,346,-14,0.05,21,self_attn.o_proj,32,E_math,332,20,per_checkpoint
frozen_self,215,-11,0.1,21,self_attn.o_proj,32,E_math,204,20,per_checkpoint
frozen_self,771,-39,0.01,21,mlp.gate_proj,32,E_math,732,20,per_checkpoint
frozen_self,497,-35,0.025,21,mlp.gate_proj,32,E_math,462,20,per_checkpoint
frozen_self,302,-28,0.05,21,mlp.gate_proj,32,E_math,274,20,per_checkpoint
frozen_self,139,-17,0.1,21,mlp.gate_proj,32,E_math,122,20,per_checkpoint
frozen_self,974,-32,0.01,21,mlp.up_proj,32,E_math,942,20,per_checkpoint
frozen_self,703,-30,0.025,21,mlp.up_proj,32,E_math,673,20,per_checkpoint
frozen_self,494,-27,0.05,21,mlp.up_proj,32,E_math,467,20,per_checkpoint
frozen_self,296,-21,0.1,21,mlp.up_proj,32,E_math,275,20,per_checkpoint
frozen_self,1106,-27,0.01,21,mlp.down_proj,32,E_math,1079,20,per_checkpoint
frozen_self,839,-28,0.025,21,mlp.down_proj,32,E_math,811,20,per_checkpoint
frozen_self,625,-26,0.05,21,mlp.down_proj,32,E_math,599,20,per_checkpoint
frozen_self,412,-22,0.1,21,mlp.down_proj,32,E_math,390,20,per_checkpoint
frozen_self,363,2,0.01,7,self_attn.q_proj,30,E_math_hard_v2,365,20,per_checkpoint
frozen_self,159,1,0.025,7,self_attn.q_proj,30,E_math_hard_v2,160,20,per_checkpoint
frozen_self,61,1,0.05,7,self_attn.q_proj,30,E_math_hard_v2,62,20,per_checkpoint
frozen_self,16,0,0.1,7,self_attn.q_proj,30,E_math_hard_v2,16,20,per_checkpoint
frozen_self,247,0,0.01,7,self_attn.k_proj,30,E_math_hard_v2,247,20,per_checkpoint
frozen_self,121,0,0.025,7,self_attn.k_proj,30,E_math_hard_v2,121,20,per_checkpoint
frozen_self,55,0,0.05,7,self_attn.k_proj,30,E_math_hard_v2,55,20,per_checkpoint
frozen_self,18,0,0.1,7,self_attn.k_proj,30,E_math_hard_v2,18,20,per_checkpoint
frozen_self,629,1,0.01,7,self_attn.v_proj,30,E_math_hard_v2,630,20,per_checkpoint
frozen_self,469,0,0.025,7,self_attn.v_proj,30,E_math_hard_v2,469,20,per_checkpoint
frozen_self,338,1,0.05,7,self_attn.v_proj,30,E_math_hard_v2,339,20,per_checkpoint
frozen_self,212,0,0.1,7,self_attn.v_proj,30,E_math_hard_v2,212,20,per_checkpoint
frozen_self,948,-3,0.01,7,self_attn.o_proj,30,E_math_hard_v2,945,20,per_checkpoint
frozen_self,658,-2,0.025,7,self_attn.o_proj,30,E_math_hard_v2,656,20,per_checkpoint
frozen_self,453,-2,0.05,7,self_attn.o_proj,30,E_math_hard_v2,451,20,per_checkpoint
frozen_self,272,-2,0.1,7,self_attn.o_proj,30,E_math_hard_v2,270,20,per_checkpoint
frozen_self,964,3,0.01,7,mlp.gate_proj,30,E_math_hard_v2,967,20,per_checkpoint
frozen_self,563,3,0.025,7,mlp.gate_proj,30,E_math_hard_v2,566,20,per_checkpoint
frozen_self,302,2,0.05,7,mlp.gate_proj,30,E_math_hard_v2,304,20,per_checkpoint
frozen_self,113,1,0.1,7,mlp.gate_proj,30,E_math_hard_v2,114,20,per_checkpoint
frozen_self,1475,1,0.01,7,mlp.up_proj,30,E_math_hard_v2,1476,20,per_checkpoint
frozen_self,1057,2,0.025,7,mlp.up_proj,30,E_math_hard_v2,1059,20,per_checkpoint
frozen_self,737,2,0.05,7,mlp.up_proj,30,E_math_hard_v2,739,20,per_checkpoint
frozen_self,438,1,0.1,7,mlp.up_proj,30,E_math_hard_v2,439,20,per_checkpoint
frozen_self,1800,0,0.01,7,mlp.down_proj,30,E_math_hard_v2,1800,20,per_checkpoint
frozen_self,1393,0,0.025,7,mlp.down_proj,30,E_math_hard_v2,1393,20,per_checkpoint
frozen_self,1064,0,0.05,7,mlp.down_proj,30,E_math_hard_v2,1064,20,per_checkpoint
frozen_self,731,0,0.1,7,mlp.down_proj,30,E_math_hard_v2,731,20,per_checkpoint
frozen_self,479,-4,0.01,14,self_attn.q_proj,30,E_math_hard_v2,475,20,per_checkpoint
frozen_self,246,-3,0.025,14,self_attn.q_proj,30,E_math_hard_v2,243,20,per_checkpoint
frozen_self,117,-2,0.05,14,self_attn.q_proj,30,E_math_hard_v2,115,20,per_checkpoint
frozen_self,41,-1,0.1,14,self_attn.q_proj,30,E_math_hard_v2,40,20,per_checkpoint
frozen_self,298,-3,0.01,14,self_attn.k_proj,30,E_math_hard_v2,295,20,per_checkpoint
frozen_self,168,-2,0.025,14,self_attn.k_proj,30,E_math_hard_v2,166,20,per_checkpoint
frozen_self,91,-1,0.05,14,self_attn.k_proj,30,E_math_hard_v2,90,20,per_checkpoint
frozen_self,40,-1,0.1,14,self_attn.k_proj,30,E_math_hard_v2,39,20,per_checkpoint
frozen_self,764,-3,0.01,14,self_attn.v_proj,30,E_math_hard_v2,761,20,per_checkpoint
frozen_self,620,-4,0.025,14,self_attn.v_proj,30,E_math_hard_v2,616,20,per_checkpoint
frozen_self,487,-4,0.05,14,self_attn.v_proj,30,E_math_hard_v2,483,20,per_checkpoint
frozen_self,341,-3,0.1,14,self_attn.v_proj,30,E_math_hard_v2,338,20,per_checkpoint
frozen_self,1177,-14,0.01,14,self_attn.o_proj,30,E_math_hard_v2,1163,20,per_checkpoint
frozen_self,863,-12,0.025,14,self_attn.o_proj,30,E_math_hard_v2,851,20,per_checkpoint
frozen_self,627,-10,0.05,14,self_attn.o_proj,30,E_math_hard_v2,617,20,per_checkpoint
frozen_self,405,-8,0.1,14,self_attn.o_proj,30,E_math_hard_v2,397,20,per_checkpoint
frozen_self,877,-22,0.01,14,mlp.gate_proj,30,E_math_hard_v2,855,20,per_checkpoint
frozen_self,470,-17,0.025,14,mlp.gate_proj,30,E_math_hard_v2,453,20,per_checkpoint
frozen_self,225,-12,0.05,14,mlp.gate_proj,30,E_math_hard_v2,213,20,per_checkpoint
frozen_self,66,-5,0.1,14,mlp.gate_proj,30,E_math_hard_v2,61,20,per_checkpoint
frozen_self,1561,-12,0.01,14,mlp.up_proj,30,E_math_hard_v2,1549,20,per_checkpoint
frozen_self,1129,-13,0.025,14,mlp.up_proj,30,E_math_hard_v2,1116,20,per_checkpoint
frozen_self,792,-11,0.05,14,mlp.up_proj,30,E_math_hard_v2,781,20,per_checkpoint
frozen_self,474,-9,0.1,14,mlp.up_proj,30,E_math_hard_v2,465,20,per_checkpoint
frozen_self,1802,-11,0.01,14,mlp.down_proj,30,E_math_hard_v2,1791,20,per_checkpoint
frozen_self,1392,-12,0.025,14,mlp.down_proj,30,E_math_hard_v2,1380,20,per_checkpoint
frozen_self,1060,-11,0.05,14,mlp.down_proj,30,E_math_hard_v2,1049,20,per_checkpoint
frozen_self,724,-9,0.1,14,mlp.down_proj,30,E_math_hard_v2,715,20,per_checkpoint
frozen_self,515,-29,0.01,21,self_attn.q_proj,30,E_math_hard_v2,486,20,per_checkpoint
frozen_self,256,-17,0.025,21,self_attn.q_proj,30,E_math_hard_v2,239,20,per_checkpoint
frozen_self,114,-9,0.05,21,self_attn.q_proj,30,E_math_hard_v2,105,20,per_checkpoint
frozen_self,32,-3,0.1,21,self_attn.q_proj,30,E_math_hard_v2,29,20,per_checkpoint
frozen_self,319,-13,0.01,21,self_attn.k_proj,30,E_math_hard_v2,306,20,per_checkpoint
frozen_self,171,-9,0.025,21,self_attn.k_proj,30,E_math_hard_v2,162,20,per_checkpoint
frozen_self,83,-5,0.05,21,self_attn.k_proj,30,E_math_hard_v2,78,20,per_checkpoint
frozen_self,30,-2,0.1,21,self_attn.k_proj,30,E_math_hard_v2,28,20,per_checkpoint
frozen_self,685,-14,0.01,21,self_attn.v_proj,30,E_math_hard_v2,671,20,per_checkpoint
frozen_self,535,-16,0.025,21,self_attn.v_proj,30,E_math_hard_v2,519,20,per_checkpoint
frozen_self,406,-16,0.05,21,self_attn.v_proj,30,E_math_hard_v2,390,20,per_checkpoint
frozen_self,274,-13,0.1,21,self_attn.v_proj,30,E_math_hard_v2,261,20,per_checkpoint
frozen_self,952,-32,0.01,21,self_attn.o_proj,30,E_math_hard_v2,920,20,per_checkpoint
frozen_self,678,-27,0.025,21,self_attn.o_proj,30,E_math_hard_v2,651,20,per_checkpoint
frozen_self,480,-22,0.05,21,self_attn.o_proj,30,E_math_hard_v2,458,20,per_checkpoint
frozen_self,301,-16,0.1,21,self_attn.o_proj,30,E_math_hard_v2,285,20,per_checkpoint
frozen_self,1206,-78,0.01,21,mlp.gate_proj,30,E_math_hard_v2,1128,20,per_checkpoint
frozen_self,770,-69,0.025,21,mlp.gate_proj,30,E_math_hard_v2,701,20,per_checkpoint
frozen_self,463,-55,0.05,21,mlp.gate_proj,30,E_math_hard_v2,408,20,per_checkpoint
frozen_self,211,-34,0.1,21,mlp.gate_proj,30,E_math_hard_v2,177,20,per_checkpoint
frozen_self,1525,-62,0.01,21,mlp.up_proj,30,E_math_hard_v2,1463,20,per_checkpoint
frozen_self,1091,-60,0.025,21,mlp.up_proj,30,E_math_hard_v2,1031,20,per_checkpoint
frozen_self,758,-54,0.05,21,mlp.up_proj,30,E_math_hard_v2,704,20,per_checkpoint
frozen_self,447,-41,0.1,21,mlp.up_proj,30,E_math_hard_v2,406,20,per_checkpoint
frozen_self,1719,-56,0.01,21,mlp.down_proj,30,E_math_hard_v2,1663,20,per_checkpoint
frozen_self,1297,-58,0.025,21,mlp.down_proj,30,E_math_hard_v2,1239,20,per_checkpoint
frozen_self,959,-55,0.05,21,mlp.down_proj,30,E_math_hard_v2,904,20,per_checkpoint
frozen_self,625,-44,0.1,21,mlp.down_proj,30,E_math_hard_v2,581,20,per_checkpoint
frozen_self,522,2,0.01,7,self_attn.q_proj,128,E_ood,524,20,per_checkpoint
frozen_self,223,1,0.025,7,self_attn.q_proj,128,E_ood,224,20,per_checkpoint
frozen_self,77,0,0.05,7,self_attn.q_proj,128,E_ood,77,20,per_checkpoint
frozen_self,17,0,0.1,7,self_attn.q_proj,128,E_ood,17,20,per_checkpoint
frozen_self,308,0,0.01,7,self_attn.k_proj,128,E_ood,308,20,per_checkpoint
frozen_self,154,0,0.025,7,self_attn.k_proj,128,E_ood,154,20,per_checkpoint
frozen_self,67,0,0.05,7,self_attn.k_proj,128,E_ood,67,20,per_checkpoint
frozen_self,19,1,0.1,7,self_attn.k_proj,128,E_ood,20,20,per_checkpoint
frozen_self,744,0,0.01,7,self_attn.v_proj,128,E_ood,744,20,per_checkpoint
frozen_self,587,0,0.025,7,self_attn.v_proj,128,E_ood,587,20,per_checkpoint
frozen_self,444,0,0.05,7,self_attn.v_proj,128,E_ood,444,20,per_checkpoint
frozen_self,288,0,0.1,7,self_attn.v_proj,128,E_ood,288,20,per_checkpoint
frozen_self,1331,-4,0.01,7,self_attn.o_proj,128,E_ood,1327,20,per_checkpoint
