model,arm,checkpoint,probe_name,layer,module,epsilon,centered_state_rank,uncentered_state_rank,centered_minus_uncentered,spectrum_quantity,profile_source,checkpoint_weight_source,tail_at_r,tail_at_r_minus_1,margin_below,margin_above,two_sided_tail_margin,stable_rank,entropy_effective_rank,top1_energy_share,top10_energy_share,top32_energy_share,zero_probability_count,rank_spectrum_consistency,centered_state_rank_base,uncentered_state_rank_base,centered_absolute_contraction,centered_relative_contraction_module,uncentered_absolute_contraction,uncentered_relative_contraction_module
llama,opd,80,E_ood,14,self_attn.v_proj,0.025,730,716,14,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.02488054291506189,0.025039569967098982,0.000119457084938112,3.9569967098980474e-05,3.9569967098980474e-05,15.867454921764628,325.06684318014345,0.06302207915072429,0.23103306441062169,0.3763234675340767,0,PASS,740.0,728.0,10.0,0.013513513513513514,12.0,0.016483516483516484
llama,opd,80,E_ood,14,self_attn.v_proj,0.05,606,588,18,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.04976045545934091,0.05000801230450317,0.00023954454065909514,8.012304503167422e-06,8.012304503167422e-06,15.867454921764628,325.06684318014345,0.06302207915072429,0.23103306441062169,0.3763234675340767,0,PASS,618.0,602.0,12.0,0.019417475728155338,14.0,0.023255813953488372
llama,opd,80,E_ood,14,self_attn.v_proj,0.1,451,430,21,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09988231226288263,0.10029804777818692,0.00011768773711737235,0.0002980477781869134,0.00011768773711737235,15.867454921764628,325.06684318014345,0.06302207915072429,0.23103306441062169,0.3763234675340767,0,PASS,465.0,446.0,14.0,0.030107526881720432,16.0,0.03587443946188341
llama,opd,80,E_ood,14,self_attn.o_proj,0.01,1557,1522,35,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.00999118943644565,0.010018236459774682,8.810563554350476e-06,1.8236459774681468e-05,8.810563554350476e-06,11.421744061672488,347.3154261498534,0.08755230327351336,0.2698461341182913,0.4034222498002724,0,PASS,1588.0,1556.0,31.0,0.01952141057934509,34.0,0.021850899742930592
llama,opd,80,E_ood,14,self_attn.o_proj,0.025,1196,1157,39,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.024999325372220996,0.025059569880134566,6.746277790049826e-07,5.956988013456482e-05,6.746277790049826e-07,11.421744061672488,347.3154261498534,0.08755230327351336,0.2698461341182913,0.4034222498002724,0,PASS,1226.0,1191.0,30.0,0.024469820554649267,34.0,0.028547439126784216
llama,opd,80,E_ood,14,self_attn.o_proj,0.05,901,859,42,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.049925649588283105,0.05004065183487733,7.435041171689749e-05,4.065183487732965e-05,4.065183487732965e-05,11.421744061672488,347.3154261498534,0.08755230327351336,0.2698461341182913,0.4034222498002724,0,PASS,928.0,891.0,27.0,0.029094827586206896,32.0,0.03591470258136925
llama,opd,80,E_ood,14,self_attn.o_proj,0.1,600,559,41,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09985795750931763,0.10009146701677617,0.00014204249068237862,9.146701677616165e-05,9.146701677616165e-05,11.421744061672488,347.3154261498534,0.08755230327351336,0.2698461341182913,0.4034222498002724,0,PASS,622.0,586.0,22.0,0.03536977491961415,27.0,0.04607508532423208
llama,opd,80,E_ood,14,mlp.gate_proj,0.01,2061,1287,774,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.009999640664569799,0.01001907925055083,3.5933543020109926e-07,1.9079250550830054e-05,3.5933543020109926e-07,8.805383816320543,226.47212006743854,0.11356688372249336,0.38027456341527,0.5357424979087502,0,PASS,2104.0,1352.0,43.0,0.02043726235741445,65.0,0.04807692307692308
llama,opd,80,E_ood,14,mlp.gate_proj,0.025,1528,675,853,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.024968671998563514,0.025007588783086985,3.132800143648695e-05,7.588783086983492e-06,7.588783086983492e-06,8.805383816320543,226.47212006743854,0.11356688372249336,0.38027456341527,0.5357424979087502,0,PASS,1577.0,731.0,49.0,0.031071655041217502,56.0,0.07660738714090287
llama,opd,80,E_ood,14,mlp.gate_proj,0.05,1066,292,774,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.04997143295362215,0.05004524778293569,2.8567046377853123e-05,4.5247782935686764e-05,2.8567046377853123e-05,8.805383816320543,226.47212006743854,0.11356688372249336,0.38027456341527,0.5357424979087502,0,PASS,1114.0,327.0,48.0,0.04308797127468582,35.0,0.10703363914373089
llama,opd,80,E_ood,14,mlp.gate_proj,0.1,610,72,538,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09995895224514328,0.10012200558642292,4.1047754856721186e-05,0.00012200558642291859,4.1047754856721186e-05,8.805383816320543,226.47212006743854,0.11356688372249336,0.38027456341527,0.5357424979087502,0,PASS,649.0,83.0,39.0,0.060092449922958396,11.0,0.13253012048192772
llama,opd,80,E_ood,14,mlp.up_proj,0.01,2316,2224,92,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.009998731606664315,0.010022051090105542,1.2683933356856525e-06,2.2051090105541446e-05,1.2683933356856525e-06,12.515742340432773,420.18738722345813,0.07989937574613107,0.276372611688637,0.4180593094855946,0,PASS,2349.0,2263.0,33.0,0.0140485312899106,39.0,0.01723376049491825
llama,opd,80,E_ood,14,mlp.up_proj,0.025,1851,1726,125,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.024966973918183397,0.025009655022078865,3.3026081816604075e-05,9.655022078863817e-06,9.655022078863817e-06,12.515742340432773,420.18738722345813,0.07989937574613107,0.276372611688637,0.4180593094855946,0,PASS,1891.0,1775.0,40.0,0.021152829190904283,49.0,0.0276056338028169
llama,opd,80,E_ood,14,mlp.up_proj,0.05,1410,1267,143,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.049992040367740465,0.05006573221726967,7.959632259538219e-06,6.573221726966644e-05,7.959632259538219e-06,12.515742340432773,420.18738722345813,0.07989937574613107,0.276372611688637,0.4180593094855946,0,PASS,1454.0,1319.0,44.0,0.030261348005502064,52.0,0.039423805913570885
llama,opd,80,E_ood,14,mlp.up_proj,0.1,924,778,146,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09998097094495842,0.10012227093906634,1.902905504158614e-05,0.00012227093906633235,1.902905504158614e-05,12.515742340432773,420.18738722345813,0.07989937574613107,0.276372611688637,0.4180593094855946,0,PASS,966.0,825.0,42.0,0.043478260869565216,47.0,0.05696969696969697
llama,opd,80,E_ood,14,mlp.down_proj,0.01,2457,2431,26,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.009983375080440745,0.01001161515267506,1.6624919559254936e-05,1.1615152675059637e-05,1.1615152675059637e-05,19.58856294327146,779.1745088444568,0.051050197142894216,0.1872994967075911,0.28268697606955256,0,PASS,2475.0,2452.0,18.0,0.007272727272727273,21.0,0.008564437194127243
llama,opd,80,E_ood,14,mlp.down_proj,0.025,2066,2029,37,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.024971742447063336,0.025021667717088372,2.8257552936665487e-05,2.166771708837084e-05,2.166771708837084e-05,19.58856294327146,779.1745088444568,0.051050197142894216,0.1872994967075911,0.28268697606955256,0,PASS,2091.0,2058.0,25.0,0.011956001912960305,29.0,0.014091350826044704
llama,opd,80,E_ood,14,mlp.down_proj,0.05,1681,1636,45,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.04994381728161487,0.05002603439685807,5.6182718385131e-05,2.603439685806841e-05,2.603439685806841e-05,19.58856294327146,779.1745088444568,0.051050197142894216,0.1872994967075911,0.28268697606955256,0,PASS,1709.0,1669.0,28.0,0.016383850204798128,33.0,0.019772318753744758
llama,opd,80,E_ood,14,mlp.down_proj,0.1,1230,1179,51,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09988726040928152,0.1000328663636751,0.0001127395907184886,3.286636367509643e-05,3.286636367509643e-05,19.58856294327146,779.1745088444568,0.051050197142894216,0.1872994967075911,0.28268697606955256,0,PASS,1259.0,1213.0,29.0,0.023034154090548053,34.0,0.028029678483099753
llama,opd,80,E_if,14,self_attn.q_proj,0.01,1086,613,473,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.00997594605851464,0.010000547566522057,2.4053941485359734e-05,5.475665220567444e-07,5.475665220567444e-07,9.73135369854989,126.49311805177823,0.1027606262167836,0.4209945206034189,0.6299056509522686,0,PASS,1105.0,630.0,19.0,0.017194570135746608,17.0,0.026984126984126985
llama,opd,80,E_if,14,self_attn.q_proj,0.025,714,298,416,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.0249764118852839,0.025039381259075184,2.358811471610267e-05,3.938125907518297e-05,2.358811471610267e-05,9.73135369854989,126.49311805177823,0.1027606262167836,0.4209945206034189,0.6299056509522686,0,PASS,731.0,309.0,17.0,0.023255813953488372,11.0,0.03559870550161812
llama,opd,80,E_if,14,self_attn.q_proj,0.05,453,129,324,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.04997140777820128,0.05011431168311507,2.8592221798726114e-05,0.00011431168311507034,2.8592221798726114e-05,9.73135369854989,126.49311805177823,0.1027606262167836,0.4209945206034189,0.6299056509522686,0,PASS,467.0,135.0,14.0,0.029978586723768737,6.0,0.044444444444444446
llama,opd,80,E_if,14,self_attn.q_proj,0.1,238,42,196,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09993114719454356,0.1003083694856543,6.885280545644579e-05,0.00030836948565429734,6.885280545644579e-05,9.73135369854989,126.49311805177823,0.1027606262167836,0.4209945206034189,0.6299056509522686,0,PASS,248.0,44.0,10.0,0.04032258064516129,2.0,0.045454545454545456
llama,opd,80,E_if,14,self_attn.k_proj,0.01,528,337,191,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.00997010062622524,0.010027626189455493,2.989937377476104e-05,2.7626189455492306e-05,2.7626189455492306e-05,8.718912642257784,91.74574103652601,0.11469320097936517,0.45336672445401205,0.663752464211041,0,PASS,537.0,345.0,9.0,0.01675977653631285,8.0,0.02318840579710145
llama,opd,80,E_if,14,self_attn.k_proj,0.025,364,183,181,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.024919146386975698,0.02505758361357422,8.085361302430372e-05,5.758361357421915e-05,5.758361357421915e-05,8.718912642257784,91.74574103652601,0.11469320097936517,0.45336672445401205,0.663752464211041,0,PASS,373.0,188.0,9.0,0.024128686327077747,5.0,0.026595744680851064
llama,opd,80,E_if,14,self_attn.k_proj,0.05,243,95,148,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.04970361334650698,0.05000348656081949,0.00029638665349302623,3.486560819485063e-06,3.486560819485063e-06,8.718912642257784,91.74574103652601,0.11469320097936517,0.45336672445401205,0.663752464211041,0,PASS,250.0,98.0,7.0,0.028,3.0,0.030612244897959183
llama,opd,80,E_if,14,self_attn.k_proj,0.1,139,41,98,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09930781289311977,0.10007521019734887,0.0006921871068802377,7.521019734886558e-05,7.521019734886558e-05,8.718912642257784,91.74574103652601,0.11469320097936517,0.45336672445401205,0.663752464211041,0,PASS,143.0,42.0,4.0,0.027972027972027972,1.0,0.023809523809523808
llama,opd,80,E_if,14,self_attn.v_proj,0.01,835,823,12,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.009962940662049995,0.010053550607078438,3.705933795000553e-05,5.35506070784373e-05,3.705933795000553e-05,23.712776309699567,312.15715130076603,0.0421713588885396,0.2209768639707935,0.3879971809819597,0,PASS,841.0,831.0,6.0,0.007134363852556481,8.0,0.009626955475330927
llama,opd,80,E_if,14,self_attn.v_proj,0.025,710,692,18,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.02495135567114976,0.025103803846806466,4.864432885024264e-05,0.00010380384680646476,4.864432885024264e-05,23.712776309699567,312.15715130076603,0.0421713588885396,0.2209768639707935,0.3879971809819597,0,PASS,719.0,703.0,9.0,0.012517385257301807,11.0,0.015647226173541962
llama,opd,80,E_if,14,self_attn.v_proj,0.05,581,558,23,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.049790920589743756,0.05002873270652107,0.00020907941025624655,2.8732706521067408e-05,2.8732706521067408e-05,23.712776309699567,312.15715130076603,0.0421713588885396,0.2209768639707935,0.3879971809819597,0,PASS,591.0,571.0,10.0,0.01692047377326565,13.0,0.02276707530647986
llama,opd,80,E_if,14,self_attn.v_proj,0.1,422,395,27,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.09962692726508154,0.10003234710696378,0.0003730727349184615,3.234710696377319e-05,3.234710696377319e-05,23.712776309699567,312.15715130076603,0.0421713588885396,0.2209768639707935,0.3879971809819597,0,PASS,433.0,408.0,11.0,0.025404157043879907,13.0,0.031862745098039214
llama,opd,80,E_if,14,self_attn.o_proj,0.01,1533,1480,53,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.00997249005234054,0.010000558093499406,2.75099476594598e-05,5.580934994055958e-07,5.580934994055958e-07,15.443944020832456,383.4204132448725,0.06475029944754346,0.23837583066334153,0.384133442909379,0,PASS,1559.0,1511.0,26.0,0.01667735728030789,31.0,0.020516214427531435
llama,opd,80,E_if,14,self_attn.o_proj,0.025,1186,1128,58,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/opd/step_080/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080,0.02499118749127009,0.025053863723829586,8.812508729912766e-06,5.386372382958429e-05,8.812508729912766e-06,15.443944020832456,383.4204132448725,0.06475029944754346,0.23837583066334153,0.384133442909379,0,PASS,1211.0,1157.0,25.0,0.02064409578860446,29.0,0.025064822817631807
